pl_name,hostname,sy_snum,pl_rade,pl_bmassj,st_spectype,sy_dist,ra,dec
"Kepler-1371 b","Kepler-1371",1,0.73000000,,,515.33400000,288.8314251,47.5519753
"Kepler-1883 b","Kepler-1883",1,3.25107395,,,1377.61000000,291.9225570,42.0025220
"Kepler-1372 b","Kepler-1372",1,1.27000000,,,1303.22000000,288.8865895,44.8394672
"Kepler-236 b","Kepler-236",1,1.57000000,,,288.76300000,283.8664285,39.8981928
"Kepler-1373 b","Kepler-1373",1,1.16000000,,,1699.46000000,285.7520229,39.2491731
"Kepler-1374 b","Kepler-1374",1,2.29000000,,,1078.46000000,291.3499783,45.1722521
"Kepler-1375 b","Kepler-1375",1,1.74000000,,,1430.84000000,296.2935173,43.4032189
"Kepler-1693 b","Kepler-1693",1,1.28938413,,,760.06500000,290.2015581,48.1857799
"Kepler-237 b","Kepler-237",1,1.41000000,,,657.82200000,283.2213438,40.4217620
"Kepler-528 b","Kepler-528",1,2.08000000,,,784.23000000,295.6848595,47.7480914
"Kepler-1376 b","Kepler-1376",1,1.05000000,,,868.05600000,286.9584368,42.5414090
"Kepler-1694 b","Kepler-1694",1,1.17986031,,,513.32900000,293.7936339,40.2410230
"Kepler-1377 b","Kepler-1377",1,1.25000000,,,1146.10000000,289.1954229,46.6516055
"Kepler-1378 b","Kepler-1378",1,2.20000000,,,506.43400000,297.3734030,40.3663986
"Kepler-141 c","Kepler-141",1,1.41000000,,,301.18300000,297.9707271,47.7316041
"Kepler-123 c","Kepler-123",1,1.48000000,,,1021.66000000,296.9985853,42.7819633
"Kepler-239 c","Kepler-239",1,2.51000000,,,648.10900000,294.2020505,40.6633313
"Kepler-1379 b","Kepler-1379",1,1.30000000,,,971.32500000,293.6704404,41.4102105
"Kepler-1884 b","Kepler-1884",1,1.81406781,,,1443.09000000,296.7463986,43.0454207
"Kepler-529 b","Kepler-529",1,1.86000000,,,799.00800000,285.8884067,47.8803640
"Kepler-1380 b","Kepler-1380",1,1.43000000,,,2462.94000000,288.1160421,42.4403832
"Kepler-243 c","Kepler-243",1,1.99000000,,,693.86000000,285.1104819,42.0339619
"Kepler-1381 b","Kepler-1381",1,2.25000000,,,1197.04000000,287.5357911,48.7277830
"Kepler-1382 b","Kepler-1382",1,1.88000000,,,738.26100000,295.3774182,39.0480365
"Kepler-245 c","Kepler-245",1,2.18000000,,,861.52700000,291.6389972,42.4363482
"Kepler-1383 b","Kepler-1383",1,1.41000000,,,1027.21000000,297.9447714,42.1918449
"Kepler-1384 b","Kepler-1384",1,1.94000000,,,,296.2151275,39.5270248
"Kepler-414 c","Kepler-414",1,3.01000000,0.09400000,,413.46000000,297.9615616,48.2443363
"Kepler-1385 b","Kepler-1385",1,0.85000000,,,688.79500000,282.6313559,46.4810220
"Kepler-46 d","Kepler-46",1,1.64000000,,,777.06000000,289.2687388,42.6041819
"Kepler-1885 b","Kepler-1885",1,1.51110555,,,818.48200000,288.7507112,47.4909206
"Kepler-1386 b","Kepler-1386",1,1.24000000,,,835.88200000,280.8233646,42.6360518
"Kepler-142 c","Kepler-142",1,2.86000000,,,548.68600000,295.1190067,48.4813635
"Kepler-1387 b","Kepler-1387",1,0.93000000,,,455.35800000,292.4403029,43.2093456
"Kepler-246 c","Kepler-246",1,1.50000000,,,626.07800000,296.4834007,42.6633806
"Kepler-1388 b","Kepler-1388",1,2.59000000,,,453.79500000,283.3360156,47.1744499
"Kepler-530 b","Kepler-530",2,3.01000000,,,457.70900000,283.3402948,48.5490620
"Kepler-1389 b","Kepler-1389",1,1.77000000,,,497.09300000,285.7174414,44.7583487
"Kepler-54 c","Kepler-54",1,1.23000000,,,271.70100000,294.7739245,43.0561976
"Kepler-1390 b","Kepler-1390",1,1.18000000,,,723.43100000,298.6624419,48.2488659
"Kepler-716 c","Kepler-716",1,1.39281536,,,635.00900000,290.3931809,43.3638577
"Kepler-55 c","Kepler-55",1,2.21000000,,,578.79600000,285.1683291,44.0264898
"Kepler-531 b","Kepler-531",1,2.78000000,,,252.76200000,286.5246582,48.6835481
"Kepler-250 d","Kepler-250",1,2.18000000,,,760.58500000,289.5947633,44.1418114
"Kepler-251 e","Kepler-251",1,2.77000000,,,924.62500000,296.5662171,44.1058077
"Kepler-26 e","Kepler-26",1,2.41000000,,,335.30700000,284.9410627,46.5664505
"Kepler-252 b","Kepler-252",1,1.23000000,,,379.42400000,295.5793290,44.5459052
"Kepler-255 b","Kepler-255",1,1.55000000,,,1052.53000000,296.0642702,45.9767647
"Kepler-256 d","Kepler-256",1,2.48000000,,,1026.43000000,292.5804200,46.0973588
"Kepler-258 c","Kepler-258",1,3.61000000,,,575.98800000,294.0684116,46.5791357
"Kepler-260 c","Kepler-260",1,1.74000000,,,627.36500000,291.9259658,38.0140525
"Kepler-532 b","Kepler-532",1,2.57000000,,,312.79800000,298.6609094,48.6063022
"Kepler-261 c","Kepler-261",1,2.00000000,,,317.49900000,291.3647333,37.6092390
"Kepler-264 c","Kepler-264",1,2.83000000,,,942.17300000,292.0446280,37.3761861
"Kepler-125 c","Kepler-125",1,0.74000000,,,183.36500000,298.2581101,47.6050031
"Kepler-755 c","Kepler-755",2,1.26000000,,,399.03400000,296.8609348,41.0973178
"Kepler-265 b","Kepler-265",1,1.86000000,,,1280.25000000,290.5104788,41.2447430
"Kepler-758 d","Kepler-758",1,2.12000000,,,1502.32000000,293.0846115,41.1354049
"Kepler-266 c","Kepler-266",1,3.89000000,,,1370.79000000,294.4843821,44.1669355
"Kepler-267 c","Kepler-267",1,2.13000000,,,264.99300000,299.8305655,47.1575741
"Kepler-533 b","Kepler-533",1,3.38000000,,,302.95500000,293.6856893,48.8249915
"Kepler-269 c","Kepler-269",1,1.69000000,,,2257.32000000,290.2151459,41.7759810
"Kepler-272 d","Kepler-272",1,2.25000000,,,889.60800000,299.1275257,47.5938319
"Kepler-275 d","Kepler-275",1,3.33000000,,,2034.25000000,292.4797004,38.5149018
"Kepler-206 d","Kepler-206",1,1.19000000,,,594.44700000,291.6346564,41.8338415
"Kepler-208 e","Kepler-208",1,1.48000000,,,775.32800000,293.8901979,42.5279413
"Kepler-344 c","Kepler-344",1,2.95000000,,,1002.94000000,292.4996101,46.3243406
"Kepler-345 b","Kepler-345",1,0.74000000,,,,295.2288521,45.9710432
"Kepler-524 b","Kepler-524",1,1.91000000,,,1058.24000000,296.8591787,49.1620125
"Kepler-346 c","Kepler-346",1,3.07000000,,,984.10500000,288.0119248,46.1176003
"Kepler-1050 c","Kepler-1050",1,1.48000000,,,490.48800000,282.9249847,48.6264015
"Kepler-349 c","Kepler-349",1,1.96000000,,,940.72400000,293.6764689,44.6155972
"Kepler-350 d","Kepler-350",1,2.80000000,0.04700000,,956.85900000,285.4195845,39.7061009
"Kepler-350 b","Kepler-350",1,1.85000000,,,956.85900000,285.4195845,39.7061009
"Kepler-351 b","Kepler-351",1,3.06000000,,,1083.91000000,286.4527949,42.6577891
"Kepler-352 b","Kepler-352",1,0.86000000,,,252.73300000,299.8966237,46.0519022
"Kepler-267 d","Kepler-267",1,2.27000000,,,264.99300000,299.8305655,47.1575741
"Kepler-353 b","Kepler-353",2,0.89000000,,,384.69400000,296.8565596,41.7580749
"Kepler-1664 b","Kepler-1664",1,3.03320653,,,626.69100000,286.8527157,49.2616668
"Kepler-85 c","Kepler-85",1,1.97800000,0.00676466,,765.02500000,290.9734395,45.2902761
"Kepler-85 d","Kepler-85",1,1.20000000,,,765.02500000,290.9734395,45.2902761
"Kepler-85 e","Kepler-85",1,1.27000000,,,765.02500000,290.9734395,45.2902761
"Kepler-354 d","Kepler-354",1,1.24000000,,,554.06400000,285.7515347,41.3356739
"Kepler-355 b","Kepler-355",1,1.46000000,,,1432.17000000,285.7994917,42.8117427
"Kepler-356 b","Kepler-356",1,1.57000000,,,707.55900000,292.4210998,37.6827919
"Kepler-357 b","Kepler-357",1,1.84000000,,,688.57300000,291.2429746,44.0086337
"Kepler-357 c","Kepler-357",1,2.67000000,,,688.57300000,291.2429746,44.0086337
"Kepler-358 b","Kepler-358",1,2.72000000,,,1101.10000000,293.2302333,48.2813901
"Kepler-60 c","Kepler-60",1,1.90000000,0.01211339,,1025.10000000,288.9612535,42.2650472
"Kepler-60 d","Kepler-60",1,1.99000000,0.01308876,,1025.10000000,288.9612535,42.2650472
"Kepler-359 b","Kepler-359",1,3.53000000,,,1443.21000000,293.2936129,42.1963497
"Kepler-360 c","Kepler-360",1,2.10000000,,,876.04400000,286.2847077,44.7815817
"Kepler-417 b","Kepler-417",1,2.31000000,0.03500000,,973.98900000,293.8241813,42.7796480
"Kepler-363 c","Kepler-363",1,1.69000000,,,762.59600000,283.1920779,41.3054172
"Kepler-363 b","Kepler-363",1,1.16000000,,,762.59600000,283.1920779,41.3054172
"Kepler-364 b","Kepler-364",1,1.55000000,,,891.46200000,281.5699998,47.3986233
"Kepler-272 b","Kepler-272",1,1.43000000,,,889.60800000,299.1275257,47.5938319
"KOI-351 h","KOI-351",1,,0.63870943,,848.25400000,284.4334642,49.3051239
"Kepler-366 c","Kepler-366",1,1.79000000,,,1856.28000000,296.8520316,49.0844359
"Kepler-1130 c","Kepler-1130",2,0.79239584,,,249.34300000,285.2074210,45.3843330
"Kepler-1130 d","Kepler-1130",2,0.64472273,,,249.34300000,285.2074210,45.3843330
"Kepler-367 c","Kepler-367",1,1.20000000,,,188.02700000,297.2925580,49.9817499
"Kepler-1802 c","Kepler-1802",1,2.32200000,,,636.69400000,300.2420869,44.1412854
"Kepler-1802 b","Kepler-1802",1,1.67100000,,,636.69400000,300.2420869,44.1412854
"Kepler-143 c","Kepler-143",1,3.37000000,,,809.46700000,298.0676519,49.4125410
"Kepler-415 b","Kepler-415",1,1.21000000,0.37700000,,530.48700000,293.8045041,38.6390517
"Kepler-369 b","Kepler-369",1,1.13000000,,,,293.6743322,47.9084727
"Kepler-370 b","Kepler-370",1,1.59000000,,,1167.94000000,292.1710683,40.9162381
"Kepler-373 c","Kepler-373",1,1.24000000,,,1090.45000000,289.3879904,50.5970115
"Kepler-374 d","Kepler-374",1,1.31000000,,,1265.61000000,294.1378921,42.3704075
"Kepler-374 b","Kepler-374",1,1.03000000,,,1265.61000000,294.1378921,42.3704075
"Kepler-375 b","Kepler-375",1,1.45000000,,,1238.81000000,288.6178715,48.0983639
"Kepler-534 b","Kepler-534",1,2.24000000,,,570.65900000,296.4185696,49.5401480
"Kepler-376 b","Kepler-376",1,1.07000000,,,923.06700000,291.6071451,38.4103192
"Kepler-377 b","Kepler-377",1,1.39000000,,,823.80400000,295.4220717,38.7356737
"Kepler-380 c","Kepler-380",1,1.27000000,,,813.71300000,282.3947017,48.7591334
"Kepler-381 b","Kepler-381",1,0.99000000,,,267.32300000,285.1828685,43.8310283
"Kepler-535 b","Kepler-535",1,2.36000000,,,685.59900000,296.5666587,49.6961742
"Kepler-381 d","Kepler-381",1,1.06678650,,,267.32300000,285.1828685,43.8310283
"Kepler-1208 b","Kepler-1208",1,2.32000000,,,825.17600000,291.8812445,44.5557587
"Kepler-1987 c","Kepler-1987",1,1.33000000,,,595.68300000,295.8254663,42.9433716
"Kepler-382 c","Kepler-382",1,1.59000000,,,935.44600000,299.1362435,45.8699582
"Kepler-383 c","Kepler-383",1,1.24000000,,,,291.3426078,38.3631616
"Kepler-384 c","Kepler-384",1,1.13000000,,,895.67800000,286.0261113,44.7828571
"Kepler-385 b","Kepler-385",1,2.73000000,,,1432.61000000,294.3385109,50.3365178
"Kepler-387 c","Kepler-387",1,0.89000000,,,801.05200000,287.7982699,45.6567655
"Kepler-536 b","Kepler-536",1,3.10000000,,,462.32200000,297.7363605,49.6371010
"Kepler-388 c","Kepler-388",1,0.86000000,,,,284.8280577,44.6086451
"Kepler-1266 c","Kepler-1266",1,1.68023962,,,849.31200000,285.8693277,42.7279996
"Kepler-1987 b","Kepler-1987",1,1.23000000,,,595.68300000,295.8254663,42.9433716
"Kepler-393 c","Kepler-393",1,1.33000000,,,881.40400000,290.9952050,45.1921880
"Kepler-394 c","Kepler-394",1,1.66000000,,,1058.72000000,296.3019792,50.6723115
"Kepler-394 d","Kepler-394",1,1.50066814,,,1058.72000000,296.3019792,50.6723115
"Kepler-292 c","Kepler-292",1,1.47000000,,,1056.48000000,295.7661979,42.4242822
"Kepler-395 b","Kepler-395",1,1.03000000,,,421.38200000,293.5111889,45.1366252
"Kepler-292 b","Kepler-292",1,1.32000000,,,1056.48000000,295.7661979,42.4242822
"Kepler-245 e","Kepler-245",1,1.75000000,,,861.52700000,291.6389972,42.4363482
"Kepler-298 d","Kepler-298",1,2.50000000,,,518.20400000,283.0398448,48.8253303
"Kepler-299 b","Kepler-299",1,1.32000000,,,1052.24000000,283.2070156,48.5805222
"Kepler-301 d","Kepler-301",1,1.75000000,,,719.16600000,283.9829040,49.2329512
"Kepler-301 c","Kepler-301",1,1.35000000,,,719.16600000,283.9829040,49.2329512
"Kepler-59 b","Kepler-59",1,1.10000000,,,1163.22000000,287.0394932,46.6401677
"Kepler-304 d","Kepler-304",1,2.75000000,,,434.68400000,294.4418031,40.5575408
"Kepler-304 c","Kepler-304",1,2.17000000,,,434.68400000,294.4418031,40.5575408
"Kepler-304 e","Kepler-304",1,1.20000000,,,434.68400000,294.4418031,40.5575408
"Kepler-305 c","Kepler-305",1,3.30000000,0.01900000,,868.47700000,299.2242557,40.3431670
"Kepler-54 d","Kepler-54",1,1.53000000,,,271.70100000,294.7739245,43.0561976
"Kepler-537 b","Kepler-537",1,1.41000000,,,439.40000000,289.8805804,51.2769907
"Kepler-305 e","Kepler-305",1,1.79381530,,,868.47700000,299.2242557,40.3431670
"Kepler-305 d","Kepler-305",1,2.76000000,0.01950738,,868.47700000,299.2242557,40.3431670
"Kepler-306 d","Kepler-306",1,2.47000000,,,775.67900000,288.5387145,40.6160545
"Kepler-306 e","Kepler-306",1,2.27000000,,,775.67900000,288.5387145,40.6160545
"Kepler-307 c","Kepler-307",1,2.20000000,0.01145266,,575.58100000,297.7950939,40.4176403
"Kepler-84 e","Kepler-84",1,2.60000000,,,1023.90000000,298.2520208,40.4960842
"Kepler-84 d","Kepler-84",1,1.38000000,,,1023.90000000,298.2520208,40.4960842
"Kepler-84 f","Kepler-84",1,2.20000000,,,1023.90000000,298.2520208,40.4960842
"Kepler-310 d","Kepler-310",1,2.47000000,,,602.26800000,288.8392780,46.9867472
"Kepler-414 b","Kepler-414",1,1.71000000,0.01100000,,413.46000000,297.9615616,48.2443363
"Kepler-55 e","Kepler-55",1,1.55000000,,,578.79600000,285.1683291,44.0264898
"Kepler-310 b","Kepler-310",1,1.19000000,,,602.26800000,288.8392780,46.9867472
"Kepler-903 c","Kepler-903",1,2.53000000,,,1369.24000000,288.7710137,40.6641771
"Kepler-311 c","Kepler-311",1,1.43000000,,,778.65400000,282.0612731,47.0854984
"Kepler-913 c","Kepler-913",1,3.85807090,,,991.61800000,297.5830564,41.9523531
"Kepler-313 c","Kepler-313",1,2.57000000,,,,298.2948708,48.7754000
"Kepler-142 b","Kepler-142",1,1.99000000,,,548.68600000,295.1190067,48.4813635
"Kepler-314 b","Kepler-314",1,0.83000000,,,268.88100000,294.6741507,42.0756037
"Kepler-55 f","Kepler-55",1,1.59000000,,,578.79600000,285.1683291,44.0264898
"Kepler-316 b","Kepler-316",1,1.06000000,,,384.93800000,290.8258350,44.1838993
"Kepler-949 c","Kepler-949",1,2.97000000,,,486.10500000,298.6079128,46.4536600
"Kepler-317 c","Kepler-317",1,1.72000000,,,940.58400000,294.9438822,39.0320499
"Kepler-318 c","Kepler-318",1,3.68000000,,,489.14100000,298.4828337,46.7936357
"Kepler-411 b","Kepler-411",2,2.40100000,0.08054620,"K2 V",153.67600000,287.6057027,49.5233937
"Kepler-319 d","Kepler-319",1,2.29000000,,,503.43600000,288.8119782,39.7706431
"Kepler-319 b","Kepler-319",1,1.63000000,,,503.43600000,288.8119782,39.7706431
"Kepler-321 b","Kepler-321",1,1.77000000,,,384.54200000,294.4536991,44.1457626
"Kepler-322 b","Kepler-322",1,1.01000000,,,400.48000000,281.3487514,44.2952525
"Kepler-323 b","Kepler-323",1,1.38100000,0.01227077,,454.88300000,291.3822988,38.1274595
"Kepler-250 b","Kepler-250",1,1.13000000,,,760.58500000,289.5947633,44.1418114
"Kepler-324 b","Kepler-324",1,1.14000000,,,501.57400000,286.4714473,49.6490933
"KOI-1831 d","Kepler-324",1,1.13000000,0.00701636,,501.57400000,286.4714473,49.6490933
"Kepler-324 e","Kepler-324",1,2.03862444,,,501.57400000,286.4714473,49.6490933
"Kepler-325 c","Kepler-325",1,2.54000000,,,823.24200000,289.8354219,49.8256070
"Kepler-325 d","Kepler-325",1,2.79000000,,,823.24200000,289.8354219,49.8256070
"Kepler-326 b","Kepler-326",1,1.52000000,,,487.67500000,294.3255898,46.0022646
"Kepler-326 d","Kepler-326",1,1.21000000,,,487.67500000,294.3255898,46.0022646
"Kepler-975 c","Kepler-975",1,10.69000000,,,426.08800000,290.5485100,38.4952415
"Kepler-256 b","Kepler-256",1,1.59000000,,,1026.43000000,292.5804200,46.0973588
"Kepler-416 c","Kepler-416",1,,,,690.81900000,291.5569554,39.2272923
"Kepler-416 d","Kepler-416",1,1.61000000,,,690.81900000,291.5569554,39.2272923
"Kepler-327 d","Kepler-327",1,1.73000000,,,241.98700000,292.6422963,44.0876251
"Kepler-327 c","Kepler-327",1,1.03000000,,,241.98700000,292.6422963,44.0876251
"Kepler-1996 b","Kepler-1996",1,2.26000000,,,440.56100000,285.2537555,46.5822183
"Kepler-329 b","Kepler-329",1,1.40000000,,,439.71900000,299.2681646,45.2272852
"Kepler-11 f","Kepler-11",1,2.49000000,0.00600000,,646.34600000,297.1150949,41.9091092
"Kepler-1001 c","Kepler-1001",1,1.57799279,,,928.97800000,286.2739151,48.6186972
"Kepler-330 b","Kepler-330",1,1.35000000,,,717.52700000,288.4474035,44.8017616
"Kepler-331 c","Kepler-331",1,1.84000000,,,580.11900000,291.8343455,39.3073462
"Kepler-256 e","Kepler-256",1,2.35000000,,,1026.43000000,292.5804200,46.0973588
"Kepler-331 d","Kepler-331",1,1.64000000,,,580.11900000,291.8343455,39.3073462
"Kepler-333 c","Kepler-333",2,1.11000000,,,324.41300000,292.2861201,40.9135429
"Kepler-334 b","Kepler-334",1,1.12000000,,,426.59000000,287.1406177,47.1151153
"Kepler-334 d","Kepler-334",1,1.41000000,,,426.59000000,287.1406177,47.1151153
"Kepler-336 c","Kepler-336",1,2.10000000,,,768.86000000,290.2376224,41.3313637
"Kepler-138 d","Kepler-138",1,1.51000000,0.00660734,,66.86240000,290.3814122,43.2930645
"Kepler-336 b","Kepler-336",1,1.02000000,,,768.86000000,290.2376224,41.3313637
"Kepler-337 b","Kepler-337",1,1.54000000,,,677.97500000,290.0605123,47.1639533
"Kepler-338 c","Kepler-338",1,2.34000000,,,552.79800000,282.9790593,40.7844188
"Kepler-338 d","Kepler-338",1,3.00000000,,,552.79800000,282.9790593,40.7844188
"Kepler-758 e","Kepler-758",1,1.53000000,,,1502.32000000,293.0846115,41.1354049
"Kepler-338 e","Kepler-338",1,1.56000000,0.02700000,,552.79800000,282.9790593,40.7844188
"Kepler-339 d","Kepler-339",1,1.17000000,,,616.63700000,293.3517010,48.4445922
"Kepler-339 c","Kepler-339",1,1.15000000,,,616.63700000,293.3517010,48.4445922
"Kepler-341 d","Kepler-341",1,1.85000000,,,1047.03000000,289.8615609,43.4727412
"Kepler-341 b","Kepler-341",1,1.18000000,,,1047.03000000,289.8615609,43.4727412
"Kepler-341 e","Kepler-341",1,1.99000000,,,1047.03000000,289.8615609,43.4727412
"Kepler-342 d","Kepler-342",1,2.49000000,,,781.61100000,292.6780488,46.7266813
"Kepler-35 b","Kepler-35",2,8.16000000,0.12700000,,1819.17000000,294.4969550,46.6896733
"Kepler-461 b","Kepler-461",1,2.58000000,,,692.15800000,292.2490563,46.1647909
"Kepler-38 b","Kepler-38",2,4.30000000,0.38400000,"G4 V",1174.59000000,286.8303120,42.2791434
"Kepler-230 c","Kepler-230",1,2.04000000,,,740.75400000,285.7185682,48.5058038
"Kepler-233 c","Kepler-233",1,2.71000000,,,856.41700000,296.3665054,51.3194548
"Kepler-106 d","Kepler-106",1,0.95000000,0.02548532,,444.32200000,300.8640060,44.3375497
"Kepler-238 f","Kepler-238",1,2.00000000,0.04200000,,1798.75000000,287.8971066,40.6378141
"Kepler-27 d","Kepler-27",1,2.70619460,,,1044.36000000,292.2367608,41.0858710
"Kepler-81 d","Kepler-81",1,1.21000000,,,348.29100000,293.6369437,42.8248275
"Kepler-722 c","Kepler-722",1,2.82000000,,,1239.50000000,290.2632874,44.5564051
"Kepler-32 f","Kepler-32",1,0.82000000,,,323.84700000,297.8423073,46.5743595
"Kepler-262 b","Kepler-262",1,1.36000000,,,613.12900000,290.7287168,37.2526575
"Kepler-263 c","Kepler-263",1,2.47000000,,,754.74700000,292.4698022,37.5677941
"Kepler-265 e","Kepler-265",1,2.59000000,,,1280.25000000,290.5104788,41.2447430
"Kepler-265 d","Kepler-265",1,2.49000000,,,1280.25000000,290.5104788,41.2447430
"Kepler-763 c","Kepler-763",1,1.42000000,,,962.45900000,292.1445534,47.1573604
"Kepler-763 b","Kepler-763",1,1.22000000,,,962.45900000,292.1445534,47.1573604
"Kepler-24 e","Kepler-24",1,2.78000000,,,1156.81000000,290.4132621,38.3437283
"Kepler-22 b","Kepler-22",1,2.10000000,0.02863180,,194.64200000,289.2172051,47.8841427
"Kepler-24 d","Kepler-24",1,1.67000000,,,1156.81000000,290.4132621,38.3437283
"Kepler-769 c","Kepler-769",1,1.79000000,,,1169.57000000,292.7130925,38.3581685
"Kepler-770 c","Kepler-770",1,1.20000000,,,930.45700000,286.4904589,38.3748720
"Kepler-770 d","Kepler-770",1,1.40000000,,,930.45700000,286.4904589,38.3748720
"Kepler-270 c","Kepler-270",1,1.77000000,,,948.78100000,282.2001207,44.4222795
"Kepler-783 b","Kepler-783",1,0.78000000,,,516.09000000,291.0628615,47.4847890
"Kepler-784 c","Kepler-784",1,1.55000000,,,1303.72000000,295.9206663,47.4486164
"Kepler-79 e","Kepler-79",1,3.53000000,0.01195614,,1020.72000000,300.5171067,44.3815508
"Kepler-279 d","Kepler-279",1,3.10000000,0.11800000,,1037.40000000,287.3912950,42.1948220
"Kepler-281 d","Kepler-281",1,5.93747806,,,1745.45000000,294.1081465,44.7706524
"Kepler-282 b","Kepler-282",1,1.01000000,,,1337.61000000,284.6772402,44.7976401
"Kepler-282 c","Kepler-282",1,1.20000000,,,1337.61000000,284.6772402,44.7976401
"Kepler-283 c","Kepler-283",1,1.82000000,,,468.09400000,293.6137413,47.8389380
"Kepler-286 e","Kepler-286",1,1.77000000,,,1226.85000000,290.6761874,48.2942362
"Kepler-288 d","Kepler-288",1,2.67000000,,,1194.15000000,288.9163997,39.5947523
"Kepler-58 d","Kepler-58",1,2.94000000,,,969.25200000,296.3586251,39.1152033
"Kepler-58 e","Kepler-58",1,1.61000000,,,969.25200000,296.3586251,39.1152033
"Kepler-290 d","Kepler-290",1,0.86000000,,,694.62700000,286.4100307,42.6815137
"Kepler-295 c","Kepler-295",1,1.17000000,,,1699.19000000,285.3458383,45.3677754
"Kepler-101 b","Kepler-101",1,5.77000000,0.16000000,"G3 IV",927.98100000,283.2555070,48.3552474
"Kepler-295 d","Kepler-295",1,1.36000000,,,1699.19000000,285.3458383,45.3677754
"Kepler-299 e","Kepler-299",1,1.87000000,,,1052.24000000,283.2070156,48.5805222
"Kepler-1669 d","Kepler-1669",1,1.22000000,,,543.44400000,297.4303826,39.8478795
"Kepler-69 c","Kepler-69",1,1.71000000,,"G4 V",730.62500000,293.2609013,44.8688656
"Kepler-864 c","Kepler-864",1,1.62000000,,,2022.90000000,285.0570943,46.3206074
"Kepler-865 c","Kepler-865",1,0.89000000,,,586.13700000,297.7242257,43.5272796
"Kepler-887 c","Kepler-887",1,1.13000000,,,886.58800000,290.0907893,39.8169085
